t, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 
Power Charge [kW], 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 2.09000000036, 8.91000000005, 11.0, 2.08999999968, 
Power Buy [kW], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.26325641456e-14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Power Discharge [kW], 0.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -9.992858884, -11.0, -11.0, -11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Power Sell [kW], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.44452376137e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Resulting Power [kW], 0.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -9.992858884, -11.0, -11.0, -11.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 2.09000000036, 8.910000000054, 11.0, 2.08999999968, 
Energy [kWh], 33.33134969, 30.2757941344, 27.2202385789, 24.1646830233, 21.1091274678, 18.0535719122, 14.9980163567, 11.9424608011, 9.16666666667, 6.11111111111, 3.05555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4749999999, 4.9499999999, 7.4249999999, 9.8999999999, 12.3749999999, 14.8499999999, 17.3249999999, 19.7999999999, 22.2749999999, 24.7499999999, 27.2249999999, 29.6999999999, 32.1749999999, 34.6499999999, 37.1249999999, 39.5999999999, 40.07025, 42.0547500001, 44.5297500001, 45.0, 
Current Price [EUR/MWh], 8.101232937, 8.00343461, 8.245331587999999, 7.618273887999999, 3.833797785, 3.8263045030000002, 3.8141529660000004, 3.78392283, 3.037484063, 3.037484063, 3.037484063, 3.037484063, 0.522621564, 0.522621564, 0.522621564, 0.522621564, -2.151315789, -2.151315789, -2.151315789, -2.151315789, -2.1, -2.1, -2.1, -2.1, -2.1, -2.1, -2.1, -2.1, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 
Existierender Preis [1/0], 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 
