t, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 
Power Charge [kW], 11.0, 0.0, 11.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 11.0, 11.0, 3.6, 8.28888888889, 0.0, 0.0, 
Power Buy [kW], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 11.0, 11.0, 0.0, 0.0, 0.0, 0.0, 7.4, 2.71111111111, 11.0, 0.0, 
Power Discharge [kW], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Power Sell [kW], -22.0, -4.01, -22.0, -11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Resulting Power [kW], -11.0, -4.01, -11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 0.0, 
Energy [kWh], 25.0, 21.9444444444, 20.8305555556, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 17.775, 20.25, 22.725, 25.2, 27.675, 30.15, 32.625, 35.1, 37.575, 40.05, 42.525, 45.0, 
Current Price [EUR/MWh], 39.14285714, 39.14285714, 40.13071396, 31.90011827, 38.09553763, 35.57062555, 35.08667076, 34.74592294, 36.50769329, 35.0689937, 35.06828936, 34.90041855, 34.845007700000004, 34.84505545, 34.845007700000004, 34.845007700000004, 34.46129286, 34.46129286, 34.46129286, 34.46129286, 33.19446589, 33.17802981, 33.17802981, 33.17802981, 31.31764706, 31.31764706, 31.31764706, 31.31764706, 29.72040816, 29.72040816, 29.72040816, 29.72040816, 29.15420561, 29.15420561, 29.15420561, 29.15420561, 
Existierender Preis [1/0], 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 
