t, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 
Power Charge [kW], 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 11.0, 8.06999999999, 11.0, 0.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 2.09000000036, 8.910000000010001, 11.0, 2.0899999996400003, 
Power Buy [kW], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Power Discharge [kW], 0.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -9.75661590617, -11.0, -11.0, -11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Power Sell [kW], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.24338409383, 0.0, 0.0, 0.0, -11.0, 0.0, -11.0, 0.0, -5.81285888436, 0.0, -11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Resulting Power [kW], 0.0, -11.0, -11.0, -11.0, -11.0, -11.0, 11.0, 11.0, -11.0, -11.0, -11.0, -11.0, 0.0, 8.06999999999, 0.0, 0.0, 5.18714111564, 11.0, 0.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 2.09000000036, 8.910000000010001, 11.0, 2.08999999964, 
Energy [kWh], 33.33134969, 30.2757941344, 27.2202385789, 24.1646830233, 21.1091274678, 18.0535719122, 20.5285719122, 23.0035719122, 19.9480163567, 16.8924608011, 13.8369052456, 10.78134969, 10.2007941344, 11.8619052456, 11.28134969, 10.7007941344, 11.561111111, 14.036111111, 13.4555555555, 15.9305555555, 18.4055555555, 20.8805555555, 23.3555555555, 25.8305555555, 28.3055555555, 30.7805555555, 33.2555555555, 35.7305555555, 38.2055555555, 40.6805555555, 43.1555555555, 45.6305555555, 45.6305555556, 47.525, 50.0, 49.9999999999, 
Current Price [EUR/MWh], 1.551776909, 1.551776909, 1.551776909, -1.75304374, 0.897758242, 0.8432967029999999, -8.043806373999999, -9.097372262999999, 0.960268949, 0.960268949, 0.960268949, 0.960268949, -6.5, -6.5, -6.5, -6.5, -6.5, -6.5, -6.5, -6.5, -0.0, -49.6, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 
Existierender Preis [1/0], 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
