t, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 
Power Charge [kW], 0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, 11.0, 11.0, 11.0, 11.0, 0.0, 11.0, 0.0, 11.0, 0.1671411159999998, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, -0.0, -0.0, -0.0, -0.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 
Power Buy [kW], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 22.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Power Discharge [kW], 0.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, -11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.0, -11.0, -11.0, -11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 
Power Sell [kW], 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -11.0, -11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.09, -18.0, -22.0, 
Resulting Power [kW], 0.0, -11.0, -11.0, -11.0, -11.0, -11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 0.0, 11.0, -11.0, 0.0, 0.1671411159999998, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, -11.0, -11.0, -11.0, -11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 8.91, -7.0, -11.0, 
Energy [kWh], 33.33134969, 30.2757941344, 27.2202385789, 24.1646830233, 21.1091274678, 18.0535719122, 20.5285719122, 23.0035719122, 25.4785719122, 27.9535719122, 30.4285719122, 32.9035719122, 32.3230163567, 34.7980163567, 31.7424608011, 31.1619052456, 30.6277777778, 33.1027777778, 35.5777777778, 38.0527777778, 40.5277777778, 43.0027777778, 45.4777777778, 47.9527777778, 44.8972222222, 41.8416666667, 38.7861111111, 35.7305555556, 38.2055555556, 40.6805555556, 43.1555555556, 45.6305555556, 48.1055555556, 50.0, 48.0555555556, 45.0, 
Current Price [EUR/MWh], 3.8900124839999997, 3.8900124839999997, 3.9023444830000003, 3.461608498, 0.0, 0.0, -19.00610687, -19.30201613, -0.0, -0.0, -19.70262172, -18.72, -0.0, -0.0, -0.1, -15.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -0.0, -129.574586, -17.34366197, 2.087896592, 4.500820633, 
Existierender Preis [1/0], 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 
